FIGHTER_NAME,WINS,LOSSES,DRAWS,NO_CONTESTS,HEIGHT_CM,WEIGHT_KG,REACH_CM,STANCE,BIRTHDAY,SLPM,STR_ACC,SAPM,STR_DEF,TD_AVG,TD_ACC,TD_DEF,SUB_AVG,URL
"Xavier Foupa-Pokam",32,22,0,0,185.42,83.914520,,"Open Stance",1982-07-03,1.47,43,2.50,49,0.00,0,16,0.0,"http://ufcstats.com/fighter-details/ec33146e43e58933"
"Mason Fowler",2,0,0,0,180.34,77.110640,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/d745d4146be48679"
"Brandon Foxworth",18,4,0,0,180.34,65.770840,,Orthodox,1979-04-28,1.33,32,4.59,50,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/f65a0eb902f9476b"
"Hermes Franca",24,17,0,1,167.64,70.306760,180.34,Orthodox,1974-08-26,1.78,39,2.85,55,1.53,36,37,2.4,"http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e"
"Glaico Franca Moreira",15,5,0,0,182.88,70.306760,195.58,Orthodox,1991-02-28,2.35,42,3.46,47,2.68,42,76,0.3,"http://ufcstats.com/fighter-details/00a3ff40c4b2cf21"
"Francisco France",13,5,1,0,182.88,92.986360,,,1983-01-21,0.54,33,3.51,27,0.00,0,0,6.1,"http://ufcstats.com/fighter-details/ecfdbf38681a59ba"
"John Franchi",6,2,0,0,167.64,65.770840,170.18,Orthodox,1982-07-16,1.83,48,2.59,48,2.68,80,40,0.3,"http://ufcstats.com/fighter-details/b9532d815060de7f"
"Rich Franklin",29,7,0,1,185.42,83.914520,193.04,Southpaw,1974-10-05,4.10,44,2.07,62,1.31,66,63,0.7,"http://ufcstats.com/fighter-details/d897897060f10a3a"
"Zoila Frausto",13,5,0,0,162.56,61.234920,,Orthodox,,0.77,31,1.64,53,0.00,0,57,0.0,"http://ufcstats.com/fighter-details/040d3b4c735541aa"
"Stephanie Frausto",8,7,0,0,157.48,52.163080,154.94,Orthodox,1990-09-20,1.43,21,3.57,60,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/fee02819a271c050"
"Zane Frazier",4,11,0,0,195.58,113.398000,,Orthodox,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/d3711d3784b76255"
"Gary Frazier",3,3,0,0,182.88,111.130040,,Orthodox,,1.50,39,2.77,46,0.00,0,100,0.0,"http://ufcstats.com/fighter-details/3beeeafcbc8b4cbc"
"Justin Frazier",10,3,0,0,182.88,120.201880,190.50,Southpaw,1989-06-15,1.11,66,6.11,4,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/78863e4a28204a6b"
"Ian Freeman",20,7,1,0,180.34,102.058200,,Orthodox,1966-11-10,2.54,48,3.11,44,1.44,40,80,0.7,"http://ufcstats.com/fighter-details/b4bc2e3353a770b5"
"Jason Freeman",6,4,0,1,187.96,102.058200,,,1976-09-02,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/5870bd1eadf4f322"
"Willamy Freire",26,6,0,0,172.72,70.306760,,Orthodox,1987-07-28,1.53,37,0.93,62,0.50,100,73,0.0,"http://ufcstats.com/fighter-details/f1f37d667bcd0d27"
"Patricio Freire",26,4,0,0,165.10,65.770840,165.10,,1987-07-07,2.84,41,4.43,60,0.60,18,94,0.6,"http://ufcstats.com/fighter-details/98a58c26c5b1ed17"
"Patricky Freire",17,8,0,0,170.18,70.306760,180.34,,1986-06-01,3.06,44,3.34,69,1.26,33,100,0.0,"http://ufcstats.com/fighter-details/90e6dde9113830bd"
JeremyFreitag,6,10,0,0,185.42,92.986360,,,,0.00,0,8.37,19,0.00,0,33,1.9,"http://ufcstats.com/fighter-details/a47e9ec288c91067"
"Rafael Freitas",3,6,0,1,,92.986360,,Orthodox,,2.00,29,8.00,51,11.25,50,0,0.0,"http://ufcstats.com/fighter-details/14b9e0f2679a2205"
"Donavon Frelow",6,3,0,0,170.18,61.234920,,Orthodox,1985-01-20,2.40,27,3.20,52,1.00,100,26,0.0,"http://ufcstats.com/fighter-details/9aa56f004b2bca07"
"Josh Fremd",11,5,0,0,193.04,83.914520,193.04,Orthodox,1994-01-15,2.93,43,2.63,47,0.84,25,31,1.4,"http://ufcstats.com/fighter-details/ca43de99b07b6b40"
"Clay French",19,7,0,0,170.18,73.028312,,Southpaw,1980-10-07,1.52,50,1.27,16,0.00,0,100,0.0,"http://ufcstats.com/fighter-details/73321668ff977f1b"
"Mike French",9,10,0,0,177.80,65.770840,,,1975-05-29,0.23,23,2.17,42,0.00,0,22,1.0,"http://ufcstats.com/fighter-details/756f45905fb20cb5"
"Matt Frevola",11,4,1,0,175.26,70.306760,180.34,Orthodox,1990-06-11,3.71,42,3.57,59,2.59,40,42,0.9,"http://ufcstats.com/fighter-details/dccb63727f2f5f74"
"Jinh Yu Frey",11,10,0,0,160.02,52.163080,165.10,Southpaw,1985-05-20,2.97,43,4.23,52,1.02,36,90,0.3,"http://ufcstats.com/fighter-details/d05cb1e8d1b885d8"
"Artem Frolov",11,0,0,0,177.80,83.914520,,,1991-09-07,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/ee704df0afd74558"
"Sarah Frota",9,2,0,0,167.64,56.699000,175.26,Southpaw,1987-04-14,4.52,52,2.57,55,0.00,0,53,0.0,"http://ufcstats.com/fighter-details/1641ef250e9de19b"
"Don Frye",20,9,1,1,185.42,99.336648,,Orthodox,1965-11-23,2.87,64,3.57,37,0.91,57,45,0.7,"http://ufcstats.com/fighter-details/271fe91f4ba9d2c5"
"Tony Fryklund",14,9,1,0,182.88,83.914520,,Orthodox,1971-03-26,3.49,39,6.50,43,0.00,0,66,0.5,"http://ufcstats.com/fighter-details/253de74457bd6374"
"Adam Fugitt",9,4,0,0,185.42,77.110640,195.58,Southpaw,1989-01-12,4.30,54,5.13,48,3.43,33,50,0.0,"http://ufcstats.com/fighter-details/a01a62132460a98d"
"Jesse Fujarczyk",2,2,0,0,193.04,102.058200,,Southpaw,1983-01-28,1.03,33,4.91,38,0.00,0,25,0.0,"http://ufcstats.com/fighter-details/c3c38c86f5ab9b5c"
"Katsuhisa Fujii",9,18,1,0,182.88,92.986360,,Orthodox,1972-08-15,4.00,50,4.43,64,2.14,25,50,2.1,"http://ufcstats.com/fighter-details/d71d968dc6ecfdaf"
"Megumi Fujii",26,3,0,0,160.02,51.255896,,,1974-04-26,2.40,42,0.00,100,0.00,0,0,12.0,"http://ufcstats.com/fighter-details/fb6c531726447ff3"
"Kazuyuki Fujita",15,12,0,0,182.88,106.594120,,Orthodox,1970-10-16,1.05,49,1.99,52,2.78,36,85,0.6,"http://ufcstats.com/fighter-details/b1605ea39fba6af6"
"Keisuke Fujiwara",17,12,5,0,167.64,63.049288,,Switch,,0.73,44,1.20,47,0.00,0,23,2.5,"http://ufcstats.com/fighter-details/ccd58ff71e260ed5"
"Riki Fukuda",24,9,0,1,182.88,83.914520,185.42,Southpaw,1981-01-06,4.24,43,3.71,64,2.17,43,70,0.0,"http://ufcstats.com/fighter-details/7c35f869033901ae"
"Masio Fullen",11,7,0,0,177.80,65.770840,177.80,Orthodox,1986-10-06,2.46,32,3.50,54,0.47,33,69,0.0,"http://ufcstats.com/fighter-details/4638cc6479cc0afe"
"Travis Fulton",253,53,10,1,182.88,108.862080,,Orthodox,1977-05-29,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/911fb265462f0d94"
"Sam Fulton",0,2,0,0,,,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/1f5f75658551f2d3"
"Masakatsu Funaki",39,13,2,0,182.88,83.914520,,Southpaw,1969-03-13,1.82,68,2.92,35,0.00,0,0,5.5,"http://ufcstats.com/fighter-details/aa3153a9941b4d44"
"Ricardo Funch",9,6,0,0,177.80,77.110640,187.96,Southpaw,1980-08-14,2.61,65,3.57,40,1.24,18,60,0.0,"http://ufcstats.com/fighter-details/e9e1acc96536bb4f"
"Katsuaki Furuki",1,1,0,0,182.88,76.203456,,,1980-11-10,0.27,10,2.67,39,0.00,0,0,3.0,"http://ufcstats.com/fighter-details/c3e2eca94b2320bc"
"James Gabert",6,4,0,0,,80.739376,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/fcd8b623892b9a10"
"Gustavo Gabriel",13,1,0,0,167.64,56.699000,,Orthodox,1994-04-01,4.06,65,4.26,46,0.00,0,50,0.0,"http://ufcstats.com/fighter-details/fe98f86284a6eeb3"
"Claudia Gadelha",18,5,0,0,162.56,52.163080,160.02,Orthodox,1988-12-07,3.31,41,4.57,57,3.03,42,58,0.7,"http://ufcstats.com/fighter-details/ec34349e7dffcde7"
"Alavutdin Gadjiev",18,13,1,0,187.96,83.914520,,Orthodox,1982-06-23,0.99,27,0.99,57,0.00,0,50,0.0,"http://ufcstats.com/fighter-details/a7a79b8efbceaaac"
"Magomed Gadzhiyasulov",8,0,0,0,187.96,92.986360,190.50,Orthodox,1993-11-04,4.87,46,1.60,73,6.00,85,100,0.0,"http://ufcstats.com/fighter-details/6e344b71421103da"
"Justin Gaethje",25,4,0,0,180.34,70.306760,177.80,Orthodox,1988-11-14,7.35,60,7.50,53,0.13,25,75,0.0,"http://ufcstats.com/fighter-details/9e8f6c728eb01124"
"Sheila Gaff",9,7,0,0,165.10,61.234920,,Orthodox,1989-12-29,1.60,50,2.89,28,0.00,0,20,0.0,"http://ufcstats.com/fighter-details/837d30395faca41e"
"Muin Gafurov",18,6,0,0,170.18,61.234920,172.72,Southpaw,1996-05-17,2.98,41,2.95,48,2.40,26,62,0.0,"http://ufcstats.com/fighter-details/a54660deb6a8489c"
"Mitch Gagnon",12,5,0,0,165.10,61.234920,165.10,Southpaw,1984-10-10,2.76,46,2.21,61,1.16,25,65,1.9,"http://ufcstats.com/fighter-details/b8592b4a383696cd"
"Brandon Gaines",5,21,0,0,190.50,83.914520,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/8e6cfbd455f0f9c2"
"Travis Galbraith",18,7,0,0,182.88,77.110640,,Orthodox,1981-05-18,2.21,40,3.45,48,1.33,25,0,1.3,"http://ufcstats.com/fighter-details/06dc1a58663579d2"
"Dave Galera",5,1,0,0,180.34,61.234920,,Orthodox,1978-01-12,1.67,69,0.53,33,0.00,0,14,2.0,"http://ufcstats.com/fighter-details/0876d21328cf4a45"
"Zelg Galesic",11,9,0,0,187.96,83.914520,,Orthodox,1979-02-16,4.86,62,0.61,66,1.30,100,20,1.3,"http://ufcstats.com/fighter-details/8a1b4330c7957961"
"Mickey Gall",7,5,0,0,187.96,77.110640,187.96,Switch,1992-01-22,2.94,46,4.25,49,1.21,30,36,1.9,"http://ufcstats.com/fighter-details/9e50097a89442158"
"Daniel Gallemore",7,3,0,0,195.58,120.201880,,,,3.10,41,6.00,52,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/96706c75a2b14164"
"Tom Gallicchio",19,10,0,0,177.80,77.110640,,Southpaw,1986-09-23,3.53,26,7.07,43,1.00,11,0,0.0,"http://ufcstats.com/fighter-details/cc81c92fe2254935"
"Turrell Galloway",8,6,0,0,160.02,65.770840,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/7e654edcddd71550"
"Eric Galvan",0,0,0,0,,70.306760,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/ad3fdba28a7540cf"
"Andre Galvao",5,2,0,0,170.18,76.203456,,Orthodox,1982-09-29,2.34,52,1.56,58,2.02,27,0,2.8,"http://ufcstats.com/fighter-details/45fe6765c56d8018"
"Marcos Galvao",18,8,1,0,170.18,61.234920,,Orthodox,1981-06-23,1.97,32,3.86,61,2.27,28,88,1.1,"http://ufcstats.com/fighter-details/e15d0a2519d6a0b5"
"Lucas Gamaza",8,4,0,0,,77.110640,,,,7.57,31,6.99,45,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/289a3b69b85da7cd"
"Joey Gambino",9,2,0,0,170.18,65.770840,,Orthodox,1988-10-26,2.47,35,2.53,51,0.00,0,42,0.8,"http://ufcstats.com/fighter-details/10559c53de0b950e"
"Manvel Gamburyan",15,10,0,1,165.10,61.234920,170.18,Orthodox,1981-05-08,2.13,41,2.83,55,3.26,34,69,0.7,"http://ufcstats.com/fighter-details/cc6f9d1e89f3449a"
"Mateusz Gamrot",24,2,0,1,177.80,70.306760,177.80,Southpaw,1990-12-11,3.09,51,3.07,59,5.28,35,90,0.1,"http://ufcstats.com/fighter-details/72db2a14ffa73ece"
"Shamil Gamzatov",14,1,0,0,187.96,92.986360,193.04,Orthodox,1990-08-09,5.35,48,3.46,51,0.00,0,50,0.0,"http://ufcstats.com/fighter-details/0d980975001ae3d8"
"Ariel Gandulla",7,9,0,1,180.34,92.986360,,Orthodox,1968-05-07,1.95,23,2.07,72,1.88,66,0,0.0,"http://ufcstats.com/fighter-details/41904fc4d3f5bffc"
"Ciryl Gane",12,2,0,0,193.04,111.130040,205.74,Orthodox,1990-04-12,5.49,60,2.19,63,0.58,21,50,0.5,"http://ufcstats.com/fighter-details/787bb1f087ccff8a"
"Sean Gannon",2,1,0,0,190.50,120.201880,,Southpaw,,0.00,0,6.38,28,0.00,0,50,0.0,"http://ufcstats.com/fighter-details/6d7886b094b471ac"
"Junye Gao",19,12,0,0,,56.699000,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/8b27d25ce0221d60"
"Eduardo Garagorri",13,2,0,0,175.26,65.770840,177.80,Orthodox,1989-05-28,3.42,51,2.36,58,0.48,100,61,0.0,"http://ufcstats.com/fighter-details/7bde387d50829adf"
"Cody Garbrandt",14,5,0,0,172.72,61.234920,165.10,Orthodox,1991-07-07,3.06,40,3.91,60,1.10,34,80,0.0,"http://ufcstats.com/fighter-details/d8c7c61b176e3994"
"Leonard Garcia",18,13,1,0,177.80,65.770840,172.72,Orthodox,1979-07-14,2.77,24,4.79,52,0.30,26,42,0.5,"http://ufcstats.com/fighter-details/917e53fa0adea0d3"
"Edgar Garcia",14,5,0,0,177.80,77.110640,180.34,Orthodox,1984-02-22,3.16,29,4.23,60,2.21,57,50,0.6,"http://ufcstats.com/fighter-details/8d49545dadf9b919"
"Alejandro Garcia",14,10,0,1,170.18,65.770840,,,,1.22,62,1.14,65,8.55,87,66,0.0,"http://ufcstats.com/fighter-details/e5dc36e0aba7e9da"
"Alex Garcia",15,6,0,0,175.26,77.110640,182.88,Orthodox,1987-07-14,1.81,31,3.03,59,3.72,52,66,0.1,"http://ufcstats.com/fighter-details/a2b12c3f3d60ff69"
"Nick Garcia",8,3,0,1,162.56,56.699000,,,,0.67,25,3.03,50,0.00,0,83,5.1,"http://ufcstats.com/fighter-details/8a04d94dfcfab159"
"Steve Garcia",15,5,0,0,182.88,70.306760,190.50,Southpaw,1992-05-22,4.85,56,2.40,46,1.31,44,88,0.7,"http://ufcstats.com/fighter-details/97cf1a2c7c5e7889"
"Elias Garcia",6,2,0,0,165.10,56.699000,170.18,Southpaw,1992-09-13,1.59,27,5.05,50,0.68,14,33,1.4,"http://ufcstats.com/fighter-details/ac5a7400da3a9a41"
"Rafa Garcia",16,3,0,0,170.18,70.306760,177.80,Orthodox,1994-08-05,4.19,42,4.21,61,3.61,44,79,0.3,"http://ufcstats.com/fighter-details/e132d47bd9efbbe0"
"Fernie Garcia",10,5,0,0,170.18,61.234920,170.18,Orthodox,1992-04-12,2.04,34,3.79,48,0.28,50,50,0.6,"http://ufcstats.com/fighter-details/9e92e1ca498d7244"
"Rulon Gardner",1,0,0,0,190.50,120.201880,,Orthodox,1971-08-16,2.05,25,1.45,60,0.75,100,100,0.0,"http://ufcstats.com/fighter-details/4f7e290e71d60f87"
"David Gardner",18,21,0,0,180.34,70.306760,,Orthodox,1977-05-17,0.17,100,0.34,0,0.00,0,66,0.0,"http://ufcstats.com/fighter-details/70167689d6a01793"
"Pablo Garza",12,4,0,0,185.42,65.770840,185.42,Orthodox,1983-09-16,3.37,44,2.70,50,0.94,25,15,1.3,"http://ufcstats.com/fighter-details/8e5bfd4e82352340"
"Azamat Gashimov",8,3,0,0,167.64,56.699000,,Orthodox,1990-04-07,1.24,21,4.75,53,1.69,25,0,0.0,"http://ufcstats.com/fighter-details/a1b0715c4fd2dbd3"
"Brian Gassaway",29,20,2,1,185.42,77.110640,,Orthodox,1972-08-07,0.34,26,3.65,44,0.00,0,42,0.0,"http://ufcstats.com/fighter-details/e4770d5ed44a3970"
"Kelvin Gastelum",18,9,0,1,175.26,77.110640,180.34,Southpaw,1991-10-24,3.55,41,3.23,58,0.96,30,59,0.1,"http://ufcstats.com/fighter-details/8c0580d4fff106c1"
"Willie Gates",12,7,0,0,172.72,56.699000,182.88,Orthodox,1987-01-21,1.80,38,4.28,38,0.00,0,67,0.4,"http://ufcstats.com/fighter-details/6ded9184b2284645"
"Melissa Gatto",8,2,2,0,165.10,56.699000,175.26,Orthodox,1996-05-02,3.98,48,3.13,54,1.18,21,63,0.3,"http://ufcstats.com/fighter-details/a4a80dd7336ffd59"
"Louis Gaudinot",8,4,0,1,160.02,56.699000,160.02,Orthodox,1984-08-28,2.34,37,6.42,48,0.57,40,31,1.1,"http://ufcstats.com/fighter-details/b72a60a0cadff408"
"Manuel Gaxhja",7,0,0,0,172.72,70.306760,,Switch,1997-07-23,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/618643d0d5c0631d"
"Shamil Gaziev",12,1,0,0,193.04,120.201880,198.12,Orthodox,1990-02-10,2.63,44,4.73,42,0.53,14,100,0.5,"http://ufcstats.com/fighter-details/6747ccd6d1acd266"
"Charlene Gellner",0,4,0,0,157.48,56.699000,,,,2.01,42,3.24,43,0.00,0,0,1.7,"http://ufcstats.com/fighter-details/effd0b70e6749ab2"
"Chad George",16,8,0,0,167.64,61.234920,172.72,Southpaw,1982-04-30,1.26,50,1.11,65,3.08,46,0,1.3,"http://ufcstats.com/fighter-details/14e797332ea32cdb"
"Paul Georgieff",6,2,0,0,187.96,77.110640,,Orthodox,1982-09-22,2.55,40,2.34,35,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/2f1700b3a4a09bc7"
"Brian Geraghty",26,18,1,0,170.18,70.306760,,Orthodox,1980-11-04,0.47,25,9.77,36,0.00,0,50,0.0,"http://ufcstats.com/fighter-details/15edcf67ccf5be84"
"Derek Getzel",8,5,0,0,182.88,70.306760,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/42883268854b78be"
"Karine Gevorgyan",3,3,0,0,162.56,56.699000,160.02,,1989-03-09,1.20,20,1.80,76,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/2db0c114414d4f06"
"Yanis Ghemmouri",12,2,0,0,175.26,61.234920,175.26,Orthodox,1995-01-24,2.27,38,4.22,40,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/eb70e786bbdf1d16"
"Darrel Gholar",5,6,0,0,172.72,87.996848,,Orthodox,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/a24e080000fa7a35"
"Tiki Ghosn",10,7,1,0,177.80,77.110640,,Orthodox,1977-02-09,2.78,46,2.94,58,0.41,50,61,0.0,"http://ufcstats.com/fighter-details/cb6783c39c01d896"
"Christos Giagos",20,11,0,0,177.80,70.306760,180.34,Orthodox,1990-01-23,2.98,42,2.95,51,2.93,37,52,0.4,"http://ufcstats.com/fighter-details/de45aaae23dfa392"
"Joe Giannetti",6,1,0,0,182.88,70.306760,187.96,Southpaw,1995-07-05,1.93,38,2.80,40,1.00,16,0,0.0,"http://ufcstats.com/fighter-details/946db8a378903cc3"
"Nick Gibbons",2,1,0,0,177.80,70.306760,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/96a221341035b701"
"James Giboo",13,5,0,0,180.34,77.110640,,Orthodox,1978-01-06,1.20,27,7.08,39,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/f74e037b97917027"
"Lance Gibson",4,5,0,0,175.26,83.914520,,Orthodox,1970-11-20,1.21,75,6.44,20,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/63eedfcc73071d41"
"Lee Gibson",12,4,0,0,170.18,70.306760,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/69db199087a1a792"
"Cody Gibson",20,9,0,0,177.80,61.234920,180.34,Orthodox,1987-09-11,4.75,45,4.73,55,1.35,35,64,0.3,"http://ufcstats.com/fighter-details/700a674c042b7a96"
"Chase Gibson",9,5,0,0,177.80,70.306760,182.88,Orthodox,1990-02-07,3.13,54,6.40,52,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/09439946214993bc"
"Kenny Giddens",12,7,0,0,180.34,70.306760,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/db8b800176d26f6e"
"Thomas Gifford",14,9,0,2,185.42,70.306760,190.50,Orthodox,1992-07-26,3.97,37,6.45,37,0.50,33,33,0.0,"http://ufcstats.com/fighter-details/e7f51d9f9e9259e7"
"Joseph Gigliotti",7,2,0,0,180.34,83.914520,,Orthodox,1993-08-13,1.04,39,2.92,45,1.56,100,50,0.8,"http://ufcstats.com/fighter-details/83825fad27ab3581"
"Joey Gilbert",2,3,0,0,180.34,70.306760,,Orthodox,1976-06-05,0.61,42,4.44,31,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/6bb1d2b714d4b3bc"
"Trevin Giles",16,6,0,0,182.88,77.110640,187.96,Orthodox,1992-08-06,3.27,55,2.22,58,1.19,50,71,0.3,"http://ufcstats.com/fighter-details/b27a1fcb56a3035a"
"Kultar Gill",12,8,0,0,182.88,69.853168,,Orthodox,1979-03-24,1.14,50,0.40,41,1.71,66,38,0.0,"http://ufcstats.com/fighter-details/42c96a9c4802e2e1"
"Jesse Gillespie",3,2,0,0,,83.914520,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/160b931119c1bf91"
"Gregor Gillespie",14,1,0,0,170.18,70.306760,180.34,Orthodox,1986-11-13,3.74,52,2.30,57,6.86,48,100,0.8,"http://ufcstats.com/fighter-details/84ff027394f7e470"
"Jason Gilliam",14,9,0,0,182.88,77.110640,,Orthodox,,0.79,33,3.14,42,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/91720876db0ee468"
"Micheal Gillmore",6,5,0,0,180.34,77.110640,182.88,Orthodox,1987-03-28,2.04,57,3.02,43,0.00,0,50,0.0,"http://ufcstats.com/fighter-details/ce175eaafe867d1f"
"Krishaun Gilmore",0,1,0,0,,,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/10ccdcd14c3dfcf1"
"Alex Gilpin",11,1,0,0,170.18,65.770840,,Orthodox,1992-03-26,6.80,54,12.29,42,2.17,25,0,2.2,"http://ufcstats.com/fighter-details/762c69860eef65d8"
"Bob Gilstrap",5,7,0,0,190.50,90.718400,,Orthodox,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/c96518b7f6881004"
"Eperaim Ginting",6,1,0,0,162.56,61.234920,162.56,Orthodox,1995-11-30,0.00,0,0.00,100,15.52,100,0,0.0,"http://ufcstats.com/fighter-details/bad8ed7d714f1493"
"Demetrius Gioulacos",0,1,0,0,180.34,83.914520,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/a58114c6dd0add64"
"Billy Giovanella",9,5,0,0,172.72,56.699000,,,1985-08-20,1.27,40,2.02,52,0.87,12,100,1.7,"http://ufcstats.com/fighter-details/c1ea31a904fe08a9"
"He-Man Gipson",1,2,0,0,,,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/3e03cec9767d37e6"
"Israel Giron",19,5,0,0,172.72,70.306760,,,1974-01-16,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/4b4f6abdce986be6"
"Brandon Girtz",14,7,0,0,170.18,70.306760,,,1985-03-06,2.50,60,1.92,47,5.76,100,100,0.0,"http://ufcstats.com/fighter-details/81f1810f72df8f25"
"Jason Glaza",3,2,0,0,182.88,104.326160,,,,4.34,54,0.43,40,4.34,100,0,4.3,"http://ufcstats.com/fighter-details/fda067e842b07466"
"Mike Glenn",5,6,0,0,,92.986360,,,1977-10-09,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/ed133185689088b3"
"Ricky Glenn",22,8,2,0,182.88,70.306760,177.80,Southpaw,1989-04-12,3.94,43,4.10,51,0.55,13,68,0.4,"http://ufcstats.com/fighter-details/814ff3018127e8fc"
"Mark Godbeer",13,4,0,0,193.04,108.862080,195.58,Orthodox,1983-11-22,3.97,53,3.30,54,0.00,0,28,0.0,"http://ufcstats.com/fighter-details/ad56b3f00ca38dfd"
"Clint Godfrey",13,3,0,0,167.64,61.234920,,Southpaw,1982-10-21,0.57,31,0.96,65,0.85,25,50,0.0,"http://ufcstats.com/fighter-details/bd85ca0bb4f26cfc"
"Loopy Godinez",12,3,0,0,157.48,52.163080,154.94,Orthodox,1993-09-06,4.31,49,3.76,62,3.39,46,86,1.1,"http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7"
"Jason Godsey",16,16,0,0,187.96,104.326160,,Orthodox,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/5ca158b1cc9cb242"
"Allan Goes",10,5,2,0,182.88,92.986360,,Orthodox,1971-04-20,0.64,52,1.35,41,1.75,40,0,2.6,"http://ufcstats.com/fighter-details/e62b36885ecdac27"
"Billy Goff",9,2,0,0,177.80,77.110640,182.88,Switch,1998-06-18,10.22,46,4.30,64,4.04,40,100,0.0,"http://ufcstats.com/fighter-details/fa07345cc9db5cc9"
"Amiran Gogoladze",14,3,0,0,185.42,77.110640,187.96,Switch,1997-12-09,1.64,66,0.82,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/5d1636b6c1688502"
"Jonny Goh",3,4,0,0,180.34,70.306760,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/e86af30738a5452a"
"Hannah Goldy",6,4,0,0,162.56,52.163080,154.94,Orthodox,1992-05-18,5.19,47,4.67,50,0.66,12,54,0.2,"http://ufcstats.com/fighter-details/26e3f3928b1891d9"
"Marcelo Golm",6,3,0,0,190.50,112.944408,190.50,Orthodox,1992-09-15,4.27,58,4.30,45,0.45,50,87,0.5,"http://ufcstats.com/fighter-details/ac29d508d78384c9"
"Denise Gomes",8,3,0,0,157.48,52.163080,160.02,Orthodox,1999-12-30,4.81,48,3.66,49,1.13,33,47,0.8,"http://ufcstats.com/fighter-details/cffb87059e645bd1"
"Sergio Gomez",10,3,0,0,167.64,70.306760,,Orthodox,1982-04-29,1.50,42,1.16,56,2.57,66,31,0.0,"http://ufcstats.com/fighter-details/af1e5c64b8663aa0"
"Frank Gomez",10,6,0,0,177.80,61.234920,170.18,Orthodox,1986-03-31,1.52,48,0.79,66,1.14,60,70,0.8,"http://ufcstats.com/fighter-details/a0a680fe2f6cc8e6"
"Alan Gomez",2,0,0,0,,70.306760,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/0a66de3a797cf73a"
"David Gomez",1,2,0,0,,70.306760,,,1983-08-08,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/489413d3be819647"
"Ulysses Gomez",9,5,0,0,167.64,56.699000,,Orthodox,1983-05-25,2.72,25,3.57,68,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/1e35aa8955794580"
